Equipamento;Denominação do objeto técnico;Centro planejamento;Código ABC;Campo de ordenação;Centro custo;Ctg.equipamento;Local de instalação;Denominação do loc.instalação;Status do sistema;Empresa;Centro de trabalho;Tipo objeto técnico
330000395;SILO PLANO 7222REF SA-7;1000;;;;S;2000-00100019-87067187000129;PJ - DICKOW - AGUDO/RS;MONT;1010;;AT-SL
330000396;MAQUINA DE LIMPEZA SCS170/REF ML-1;1000;;;;S;2000-00101803-03415222006285;PJ - AGROFEL - TUPANCIRETA/RS;MONT;1010;;AT-ML
330000397;SECADOR ADS 100/REF  SC-1;1000;;;;S;2000-00300254-00017686040968;PJ - DECIO POZZOBON - SORRISO/MT;MONT;1010;;AT-SC
330000398;SILO PLANO 4812/REF SA-1;1000;;;;S;2000-00301090-00077969022049;PJ - NELI PARCIANELLO - ALEGRETE/RS;MONT;1010;;AT-SL
330000399;SILO PLANO 7222/REF SA-1;1000;;;;S;2000-00301410-00009125558072;PJ - RICARDO TEIXEIRA - CAPÃO DO LEÃO/RS;MONT;1010;;AT-SL
330000400;SECADOR ADS 100R/REF  SC-1;1000;;;;S;2000-00300370-00024032620997;PJ - LUIZ MOROSTICA - PRIMA. DO LESTE/MT;MONT;1010;;AT-SC
330000401;SILO PLANO 6022/REF SA-1;1000;;;;S;2000-00101828-56814395000382;PJ - SAO JOAO ALIMENTOS - URUGUAIANA/RS;MONT;1010;;AT-SL
330000402;MAQUINA DE LIMPEZA LC-40/200/REF ML-1;1000;;;;S;2000-00100632-50290329006143;PJ - GRANOL - CACHOEIRA DO SUL/RS;MONT;1010;;AT-ML
330000403;SILO PLANO 6022/REF SA-13;1000;;;;S;2000-00102336-76107770001929;PJ - BATAVO - PONTA GROSSA/PR;MONT;1010;;AT-SL
330000404;SILO ELEVADO 2414/REF SA-1;1000;;;;S;2000-00101904-76107770000108;PJ - BATAVO - CARAMBEI/PR;MONT;1010;;AT-SELV
330000405;MAQUINA DE LIMPEZA ML 60/REF PL-1;1000;;;;S;2000-00102156-79114450001137;PJ - COCAMAR - DOUTOR CAMARGO/PR;MONT;1010;;AT-ML
330000406;TRUA 250/REF TR-2;1000;;;;S;2000-00300969-00060502193034;PF - VIVIANE SAAD - ALEGRETE/RS;MONT;1010;;AT-TR
330000407;SILO ELEVADO 1505/ REF SEXP-1;1000;;;;S;2000-00101505-92719228000235;PJ - ENGENHO SÃO BENTO - PELOTAS/RS;MONT;1010;;AT-SELV
330000408;SILO PLANO 7222/REF SA-1;1000;;;;S;2000-00102392-17159518000922;PJ - DOMINGOS COSTA - CAMBÉ/PR;MONT;1010;;
330000409;SILO ELEVADO 1504/REF SE-4;1000;;;;S;2000-00100819-07182590000160;PJ - COPERCON - FRAIBURGO/SC;MONT;1010;;AT-SELV
330000410;SECADOR ADS 125 CO/REF SC-2;1000;;;;S;2000-00300719-00042925410197;PF - ALFEO BOSCOLI - LUCAS RIO VERDE/MT;MONT;1010;;AT-SC
330000411;SECADOR ADS 125 CIR CO/REF SC-1;1000;;;;S;2000-00102370-76093731003378;PJ - COPACOL - GOIOERE/PR;MONT;1010;;AT-SC
330000412;SILO PLANO 9016/REF SA-1;1000;;;;S;2000-00300534-00031923747800;PF - ERIC JAN ROORDA - ARAL MOREIRA/MS;MONT;1010;;AT-SL
330000413;SECADOR KHRONOS 5.000/REF S-1;1000;;;;S;2000-00301137-00089095448649;PF - LUCIANO JUNIOR COSTA - FORMIGA/MG;MONT;1010;;AT-SC
330000414;SECADOR KHRONOS 4.000/REF S-1;1000;;;;S;2000-00300962-00059973315987;PF - RODOLPHO BOTELHO - CANDOI/PR;MONT;1010;;AT-SC
330000415;TCRA - 280/REF TC-5;1000;;;;S;2000-00100281-08647384000140;PJ - MIX CEREAIS - INHUMAS/GO;MONT;1010;;AT-TC
330000416;ELEVADOR EA-3/REF E-5;1000;;;;S;2000-00100281-08647384000140;PJ - MIX CEREAIS - INHUMAS/GO;MONT;1010;;AT-EA
330000417;SILO PLANO 3616/REF SA-4;1000;;;;S;2000-00300850-00050564609072;PJ - EDUARDO LIRIO - PANAMBI/RS;MONT;1010;;AT-SL
330000418;SECADOR KHRONOS 14.000/REF SC-1;1000;;;;S;2000-00103478-76107770002909;PJ - BATAVO - TIBAGI/PR;MONT;1010;;AT-SC
330000419;CAPTAÇÃO DE PARTICULAS;1000;;;;S;2000-00102983-20499489000103;PJ - COAGRIL - UNAI/MG;MONT;1010;;AT-SC
330000420;AMPLIAÇÃO SL 4810 P/4816/PED 5003239;1000;;;;S;2000-00301671-00096225688820;PF - JOSE OSCAR DURIGAN - MONTIVIDIU/GO;MONT;1010;;AT-SL
330000421;MAQUINA DE LIMPEZA SCS170;1000;;;;S;2000-00101702-09435342000109;PJ - CIAGRO - SÃO BORJA/RS;MONT;1010;;AT-ML
330000422;MAQUINA DE LIMPEZA ML 60/REF PL-1;1000;;;;S;2000-00101604-92193135000210;PJ - GRANJA 4 IRMÃOS - RIO GRANDE/RS;MONT;1010;;AT-ML
330000423;MAQUINA DE LIMPEZA SCS170/REF ML-14;1000;;;;S;2000-00102152-78956968001155;PJ - COCARI - KALORE/PR;MONT;1010;;AT-ML
330000424;SILO ELEVADO 3014/REF SP-1;1000;;;;S;2000-00301241-00000642088004;PF - ADIL MANJAB - FORMOSA RIO PRETO/BA;MONT;1010;;AT-SL
330000425;SILO ELEVADO 2412/REF SA-1;1000;;;;S;2000-00300285-00019245726053;PJ -ANTONIO CEOLIN - URUGUAIANA/RS;MONT;1010;;
330000426;SILO PLANO 3612/REF SA-1;1000;;;;S;2000-00300609-00036520179000;PF - PAULO PIRES - SÃO LUIZ GONZAGA/RS;MONT;1010;;AT-SL
330000427;SECADOR KW 2300 ARROZ/REF SC-1;1000;;;;S;2000-00100111-07810032000100;PJ - CEREALISTA CORADINI - BAGE/RS;MONT;1010;;AT-SC
330000428;SILO ELEVADO 1806/REF SEXP-1;1000;;;;S;2000-00103161-03415222003502;PJ - AGROFEL - DOM PEDRITO/RS;MONT;1010;;AT-SELV
330000429;SECADOR ADS 80R/REF SC-1;1000;;;;S;2000-00100029-08946872000159;PJ - CEREAIS LIMA - ALEGRETE/RS;MONT;1010;;AT-SC
330000430;TCRA - 1000/REF TC-3;1000;;;;S;2000-00102213-75739086001140;PJ - SEARA - LONDRINA/PR;MONT;1010;;AT-TC
330000431;ELEVADOR EA-1/REF EL-1;1000;;;;S;2000-00102717-55859656000156;PJ - SEMENTES ESPERANÇA - JABOTICABAL/SP;MONT;1010;;AT-EA
330000432;MAQUINA DE LIMPEZA SCS240/REF PL-1;1000;;;;S;2000-00101349-91494765000261;PJ - E ORLANDO ROOS - NÃO ME TOQUE/RS;MONT;1010;;AT-ML
330000433;SECADOR 40R/REF SC-1;1000;;;;S;2000-00101707-07473750000120;PJ - BC CEREAIS - SÃO FRANCI DE ASSIS/RS;MONT;1010;;AT-SC
330000434;MAQUINA DE LIMPEZA PPLC 160/REF PL-1;1000;;;;S;2000-00301475-00000818941049;PF - PAULO TAGLIARI - PASSO FUNDO/RS;MONT;1010;;AT-ML
330000435;SECADOR ADS 100R/REF SEC-1;1000;;;;S;2000-00101675-97078463005762;PJ - COOPATRIGO - SANTIAGO/RS;MONT;1010;;AT-SC
330000436;SILO EL - CHAPA LISA - 42135/REF SLL-1;1000;;;;S;2000-00101505-92719228000235;PJ - ENGENHO SÃO BENTO - PELOTAS/RS;MONT;1010;;AT-SELV
330000437;MAQUINA DE LIMPEZA ML 60/REF PL-1;1000;;;;S;2000-00300034-00001545995818;PF - JOSÉ PERINETE - GAUCHA DO NORTE/MT;MONT;1010;;AT-ML
330000438;SECADOR 1400 ARROZ/REF SC-1;1000;;;;S;2000-00300124-00010603360068;PF - VITORIO DELLA FLORA - ITAQUI/RS;MONT;1010;;AT-SC
330000439;SILO 6014 /REF SP-1;1000;;;;S;2000-00100598-04294897001560;PJ - SINAGRO - QUERENCIA/MT;MONT;1010;;AT-SL
330000440;SILO PLANO 4212/REF SA-2;1000;;;;S;2000-00300393-00025422774000;PF - LUIZ MATTIONI - SÃO LUIZ GONZAGA/RS;MONT;1010;;AT-SL
330000441;SILO PLANO 4213/REF SA-2;1000;;;;S;2000-00300295-00019693842049;PF - ALVARO ADAMY - MARAU/RS;MONT;1010;;
330000442;SILO PLANO 10522/REF SA-5;1000;;;;S;2000-00300266-00018660800168;PJ - MICHEL MEKDESSI - MONTIVIDIU/GO;MONT;1010;;AT-SL
330000443;MAQUINA DE LIMPEZA SCS240/REF ML-1;1000;;;;S;2000-00103200-05799312004207;PJ - VANGUARDA - CAMP NOVO DO PARECIS/MT;MONT;1010;;AT-ML
330000444;TCRA 400/REFTC-8;1000;;;;S;2000-00103658-77863223007381;PJ - CVALE - SANTA CARMEM/MT;MONT;1010;;AT-TC
330000445;TCRA 250/REF TC-5;1000;;;;S;2000-00101707-07473750000120;PJ - BC CEREAIS - SÃO FRANCI DE ASSIS/RS;MONT;1010;;AT-TC
330000446;TCRA 160/REF TC-1R;1000;;;;S;2000-00301452-00043628648904;PF - MARCIO LUPION - ARAPOTI/PR;MONT;1010;;AT-TC
330000447;CORREIA TRANSPORTADORA 16/REF CT-1;1000;;;;S;2000-00102708-54567409000113;PJ - WALTER SCHROEDER/ITARARÉ/SP;MONT;1010;;AT-CT
330000448;SILO PLANO 5415/REF SA-2;1000;;;;S;2000-00300337-00021995389072;PF - JOÃO PARIZOTTO - PONTA PORÃ/MS;MONT;1010;;AT-SL
330000449;TRUA 400/REF TR-1;1000;;;;S;2000-00101930-97078463000531;PJ - COOPATRIGO - SÃO NICOLAU/RS;MONT;1010;;AT-TR
330000450;ELEVADOR AGRICOLA EA-3/REF E-2;1000;;;;S;2000-00100819-07182590000160;PJ - COPERCON - FRAIBURGO/SC;MONT;1010;;AT-EA
330000451;SILO PLANO 4213/REF SA-5;1000;;;;S;2000-00300962-00059973315987;PF - RODOLPHO BOTELHO - CANDOI/PR;MONT;1010;;AT-SL
330000452;SECADOR ADS 150A/REF SC-1;1000;;;;S;2000-00101505-92719228000235;PJ - ENGENHO SÃO BENTO - PELOTAS/RS;MONT;1010;;AT-SC
330000453;SECADOR ADS 100R/REF SC-1;1000;;;;S;2000-00301395-00007908083072;PF - INACIO RUARO - PRIMAVERA D LESTE/MT;MONT;1010;;AT-SC
330000454;SILO PLANO 4816/REF SA-1;1000;;;;S;2000-00301091-00078238862000;PF - DALTRO MARCHESAN - STO ANT MISSÕ/RS;MONT;1010;;AT-SL
330000455;SILO ELEVADO 1504/REF SIMP-1;1000;;;;S;2000-00103550-03415222007176;PJ - AGROFEL - JULIO DE CASTILHOS/RS;MONT;1010;;AT-SELV
330000456;MAQUINA DE LIMPEZA SCS240/REF PL-1;1000;;;;S;2000-00103654-75904383007991;PJ - COAMO - TOLEDO/PR;MONT;1010;;AT-ML
330000457;MAQUINA DE LIMPEZA SCS240/REF ML-1;1000;;;;S;2000-00102198-75904383006910;PJ - COAMO - FAROL/PR;MONT;1010;;AT-ML
330000458;ELEVADOR AGRICOLA - EA-1 - REF E-3;1000;;;;S;2000-00300328-00021081590025;PF - ROGERIO SALLES - JULIO DE CASTIL/RS;MONT;1010;;AT-EA
330000459;SILO PLANO 15616/REF SG-2;1000;;;;S;2000-00100605-06315338005005;PJ - NOBLE - NOVA UBIRATÃ/MT;MONT;1010;;AT-SL
330000460;CORREIA TRANSPORTADORA/CT-16/REF CT-1;1000;;;;S;2000-00300948-00058806318004;PF - MARDEONI FERIGOLO - QUEVEDOS/RS;MONT;1010;;AT-CT
330000461;MAQUINA DE LIMPEZA SCS 170/REF PL 1;1000;;;;S;2000-00103877-01125394000177;PJ - PRODUSOJA - SÃO GABRIEL DO OESTE/MS;MONT;1010;;AT-ML
330000462;MAQUINA DE LIMPEZA SCS 120/REF PL 1;1000;;;;S;2000-00301447-00005787378091;PF - HENRIQUE BERTOLINI - Sº FRº PLª/RS;MONT;1010;;AT-ML
330000463;SILO PLANO 4812/REF SA-1;1000;;;;S;2000-00301503-00017899842034;PF - ROBERTO MASCARENHAS - MAN. VIANA/RS;MONT;1010;;AT-SL
330000464;SILO ELEVADO 2409/REF SP-1;1000;;;;S;2000-00301503-00017899842034;PF - ROBERTO MASCARENHAS - MAN. VIANA/RS;MONT;1010;;AT-SL
330000465;CORREIA TRANSPORTADORA 16/REF CT-1;1000;;;;S;2000-00301503-00017899842034;PF - ROBERTO MASCARENHAS - MAN. VIANA/RS;MONT;1010;;AT-CT
330000466;ELEVADOR AGRICOLA - EA-3 - REF E-3;1000;;;;S;2000-00300543-00032246536120;PF - MARCELO NOGUEIRA - SIDROLANDIA/MS;MONT;1010;;AT-EA
330000467;SECADOR 500 ARROZ/REF SCE-1;1000;;;;S;2000-00400224-99999999999999;EX - MOLINO AGUILAR - UCAYALI/PE;MONT;1010;;AT-SC
330000468;MAQUINA DE LIMPEZA 80/REF ML-1;1000;;;;S;2000-00103758-46842894000168;PJ - CASA DE CONTI - CANDIDO MOTA/SP;MONT;1010;;AT-ML
330000469;MAQUINA DE LIMPEZA SCS 100/REF ML-1;1000;;;;S;2000-00102758-65882680000160;PJ - TEREOS SA - PALMITAL/SP;MONT;1010;;AT-ML
330000470;TCRA 400/REF TCSC - 1;1000;;;;S;2000-00102110-77863223001693;PJ - CVALE - MARIPÁ/PR;MONT;1010;;AT-TC
330000471;MAQUINA DE LIMPEZA SCS 240/REF ML-1;1000;;;;S;2000-00102180-77198794001570;PJ - COAGRU - UBIRATA/PR;MONT;1010;;AT-ML
330000472;TCRA 250/REF TCS-1;1000;;;;S;2000-00300585-00034723471049;PF - DARCI CURIOLETTI - PALOTINA/PR;MONT;1010;;AT-TC
330000473;TCRA 315/REF TC - 5;1000;;;;S;2000-00103414-32441636005205;PJ - GLENCORE - SÃO FELIX DO ARAGUAIA/MT;MONT;1010;;AT-TC
330000474;SILO 4812/REF SA-1;1000;;;;S;2000-00301462-00077200799068;PF - GUSTAVO MOURA - TUPANCIRETÃ/RS;MONT;1010;;AT-SL
330000475;MAQUINA DE LIMPEZA ML-60/REF ML-1;1000;;;;S;2000-00400060-99999999999999;EX - GSI - JOHANNESBURG/SOUTH AFRICA;MONT;1010;;AT-ML
330000476;CORREIA TRANSPORTADORA 16/REF PPCT;1000;;;;S;2000-00101709-17488041000171;PJ - NOVA VENEZA - SÃO FRº DE ASSIS/RS;MONT;1010;;AT-CT
330000477;SILO ELEVADO 1506/REF SEXP-1;1000;;;;S;2000-00300787-00046398210000;PF - JULIO BALZAN - TUPANCIRETÃ/RS;MONT;1010;;AT-SELV
330000478;CANALIZAÇÃO/REF CN-1;1000;;;;S;2000-00301173-00093772122191;PF -STEFANO PASSINATO - CAMP DE JULIO/MT;MONT;1010;;AT-CN
330000479;SECADOR ADS 100R/REF SC-1;1000;;;;S;2000-00301467-00056890680987;PF - MARCOS ROMAGNOLI - PRIM DO LESTE/MT;MONT;1010;;AT-SC
330000480;SECADOR KHRONOS 5000/REF SC-1;1000;;;;S;2000-00300654-00039091775149;PF - LUCIA RAITER - SÃO GABR DO OESTE/MS;MONT;1010;;AT-SC
330000481;SECADOR ADS 125R/REF SC-1;1000;;;;S;2000-00103035-05001815000532;PJ - COOPEROESTE - SÃO GABR DO OESTE/MS;MONT;1010;;AT-SC
330000482;SECADOR KHRONOS 8000K/REF S-1;1000;;;;S;2000-00300126-00010760091900;PF - JOÃO APOLONI - QUARTO CENTENARIO/PR;MONT;1010;;AT-SC
330000483;SILO PLANO 4812/REF SA-3;1000;;;;S;2000-00300803-00047312645968;PF - GASPAR DE GEUS - CARAMBEI/PR;MONT;1010;;AT-SL
330000484;SECADOR ADS 100R/REF SC-1;1000;;;;S;2000-00300903-00055125620882;PF - ADEMIR MELLO - CAMPO FLORIDO/MG;MONT;1010;;AT-SC
330000485;MAQUINA DE LIMPEZA 120/REF PL-1;1000;;;;S;2000-00102976-17835042000145;PJ - ABC (ALGAR) - UBERLANDIA/MG;MONT;1010;;AT-ML
330000486;MAQUINA DE LIMPEZA SCS 240/REF ML-1;1000;;;;S;2000-00103643-17835042004051;PJ - ABC (ALGAR) - CAPINOPOLIS/MG;MONT;1010;;AT-ML
330000487;CALHA 2M EA-2 GALV 99 - COD 9118622319;1000;;;;S;2000-00102839-08034907000183;PJ - KAZUHIKO INO - SUZANO/SP;MONT;1010;;AT-CN
330000488;SECADOR ADS 30A/REF SC-1;1000;;;;S;2000-00301465-00023156171034;PF - ROBERTINHO MENEGHETTI - CACEQUI/RS;MONT;1010;;AT-SC
330000489;CORREIA TRANSPORTADORA 16/REF CT-1;1000;;;;S;2000-00300442-00027928195020;PF - AGENOR FORMENTINI - PAL MISSÕES/RS;MONT;1010;;AT-CT
330000490;TCRA 160/REF TC - 3;1000;;;;S;2000-00300573-00033880271100;PF - JOSÉ NELSON STRAUB - SIDROLANDIA/MS;MONT;1010;;AT-TC
330000491;SECADOR ADS 60R/REF SC-1;1000;;;;S;2000-00301468-00004411986191;PF - JARBAS BARBOSA - RIO BRILHANTE/MS;MONT;1010;;AT-SC
330000492;SILO ELEVADO 2409/REF SP-1;1000;;;;S;2000-00300729-00043335535804;PF - MARIO JACINTHO - CRISTALINA/GO;MONT;1010;;AT-SELV
330000493;TCRA 500/REF TC - 5 SUP;1000;;;;S;2000-00100347-17835042002270;PJ - ABC INCO - PORTO FRANCO/MA;MONT;1010;;AT-TC
330000494;CORREIA TRANSPORTADORA 16/REF CT-1;1000;;;;S;2000-00301385-00007250127810;PF - CIRO PROCOPIO - SUCUPIRA/TO;MONT;1010;;AT-CT
330000495;SILO 7222/REF SA-7;1000;;;;S;2000-00100862-88447032001071;PJ - MOTRISA - ARACAJU/SE;MONT;1010;;AT-SL
330000496;SILO PLANO 6022/REF SA-1;1000;;;;S;2000-00300612-00036611220020;PJ - ALDO MARONEZI - SÃO DESIDÉRIO/BA;MONT;1010;;AT-SL
330000497;SILO PLANO 6017/REF SA-4;1000;;;;S;2000-00100055-00417158000242;PJ - STROBEL - FORMOSA DO RIO PRETO/BA;MONT;1010;;AT-SL
330000498;SILO PLANO 4816/REF SL-13;1000;;;;S;2000-00102341-08220994000163;PJ - INFASA - STA TEREZA DO OESTE/PR;MONT;1010;;AT-SL
330000499;ELEVADOR AGRICOLA EA-2/REF EA-2;1000;;;;S;2000-00301653-00020435819968;PF - LAERCIO ZERBINATI - NOVA MUTUM/MT;MONT;1010;;AT-EA
330000500;MAQUINA DE LIMPEZA PPSA-160/REF PL-1;1000;;;;S;2000-00301812-00010769668615;PF - JOÃO BENKO - ABADIANIA/GO;MONT;1010;;AT-ML
330000501;ELEVADOR AGRICOLA EA-3/REF EA-3;1000;;;;S;2000-00102399-77863223010170;PJ - CVALE - QUINTA DO SOL/PR;MONT;1010;;AT-EA
330000502;CORREIA TRANSPORTADORA 24/REF CT-1;1000;;;;S;2000-00101349-91494765000261;PJ - E ORLANDO ROOS - NÃO ME TOQUE/RS;MONT;1010;;AT-CT
330000503;CANALIZAÇÃO D200/REF CANAL;1000;;;;S;2000-00300271-00018923712000;PF - CLARI LODI - NICOLAU VERGUEIRO/RS;MONT;1010;;AT-CN
330000504;TCRA 250/REF TC-3A;1000;;;;S;2000-00102986-25863341000111;PJ - COOP VARGINHA - VARGINHA/MG;MONT;1010;;AT-TC
330000505;TCRA 160/REF TC-2;1000;;;;S;2000-00300442-00027928195020;PF - AGENOR FORMENTINI - PAL MISSÕES/RS;MONT;1010;;AT-TC
330000506;SECADOR ADS 1400 A/REF SC-1;1000;;;;S;2000-00300486-00030279542020;PF - RONALTO LOUZADA - CANGUÇU/RS;MONT;1010;;AT-SC
330000507;SILO ELEVADO 1506/REF SEXPIMP1;1000;;;;S;2000-00301043-00070613338987;PF - ADYR DAZZI - PALOTINA/PR;MONT;1010;;AT-SELV
330000508;CORREIA TRANSPORTADORA 16/REF CT-5;1000;;;;S;2000-00301309-00003122409020;PF - SETEMBRINO WEBBER - COXILHA/RS;MONT;1010;;AT-CT
330000509;CORREIA TRANSPORTADORA 16/REF CT-1;1000;;;;S;2000-00301040-00070278687091;PF - VERONICA BERTAGNOLLI - COXILHA/RS;MONT;1010;;AT-CT
330000510;SILO PLANO 6022/REF SA-6;1000;;;;S;2000-00301048-00071015930891;PF - WASHINGTON CINEL - URUGUAIANA/RS;MONT;1010;;AT-SL
330000511;SILO PLANO 6014/REF SA-1;1000;;;;S;2000-00300071-00004614129854;PF - ABEL TERRUGGI - PARANATINGA/MT;MONT;1010;;AT-SL
330000512;TCRA 160/REF TC-1;1000;;;;S;2000-00300442-00027928195020;PF - AGENOR FORMENTINI - PAL MISSÕES/RS;MONT;1010;;AT-TC
330000513;CANALIZAÇÃO D200/REF CN-1;1000;;;;S;2000-00300972-00060875984991;PF - CICERO PAS. LACERDA - GUARAPUAVA/PR;MONT;1010;;AT-CN
330000514;MAQUINA DE LIMPEZA PPLC-160SP/REF PL-1;1000;;;;S;2000-00103892-64858525009959;PJ - MONSANTO - STA HELENA DE GOIÁS/GO;MONT;1010;;AT-ML
330000515;CANALIZAÇÃO REDONDA D320/REF CN-1;1000;;;;S;2000-00300846-00050322745934;PF - MAURO SCHAEDLER - BRASNORTE/MT;MONT;1010;;AT-CN
330000516;SECADOR ADS 125 DR CO/REF SC-1;1000;;;;S;2000-00301373-00006465307987;PF - LUIZ BORTOLUZZI - CAMPOS D JULIO/MT;MONT;1010;;AT-SC
330000517;SEC KHRONOS 6000K/REF SC-1;1000;;;;S;2000-00301446-00000652942970;PF - EDUARDO MARTINS - C NOVO PARECIS/MT;MONT;1010;;AT-SC
330000518;SILO PLANO 7221/REF SA-2;1000;;;;S;2000-00302107-00031610854772;PF - RICARDO THEODORO - ITIQUIRA/MT;MONT;1010;;AT-SL
330000519;ELEVADOR AGRICOLA EA-3/REF E-3;1000;;;;S;2000-00101026-09558265000184;PJ - BRAUNER E FILHOS - BANDEIRANTES/MS;MONT;1010;;AT-EA
330000520;SILO PLANO 5420/REF SA-4;1000;;;;S;2000-00104031-78797180000171;PJ - KUMMEL AGROPECUÁRIA - ARAPONGAS/PR;MONT;1010;;AT-SL
330000521;MAQUINA DE LIMPEZA SCS 170REF ML-1;1000;;;;S;2000-00103878-60906724000635;PJ - COOP HOLAMBRA - AVARÉ/SP;MONT;1010;;AT-ML
330000522;ROSCA VERREDORA 250/REF RV-1;1000;;;;S;2000-00102745-52008315000340;PJ - COOP PEDRINHAS - MARACAI/SP;MONT;1010;;AT-RV
330000523;SILO PLANO 5422/REF SA-1;1000;;;;S;2000-00103631-86791928001803;PJ - FUTURAGRO - LAPA/PR;MONT;1010;;AT-SL
330000524;FORNALHA ADS LENHA/REF FN-1;1000;;;;S;2000-00100407-84046101023487;PJ - BUNGE - PRIMAVERA DO LESTE/MT;MONT;1010;;AT-FN
330000525;SILO EL 3612/REF SA-2;1000;;;;S;2000-00301876-00090740270087;PJ - ALEXANDRE SARTORI - ALM. TAMAND./RS;MONT;1010;;AT-SL
330000526;MAQUINA DE LIMPEZA SCS 170/REF ML-1;1000;;;;S;2000-00103878-60906724000635;PJ - COOP HOLAMBRA - AVARÉ/SP;MONT;1010;;AT-ML
330000527;MAQUINA DE LIMPEZA ML 120/REF PL-1;1000;;;;S;2000-00300585-00034723471049;PF - DARCI CURIOLETTI - PALOTINA/PR;MONT;1010;;AT-ML
330000528;ROSCA VARREDORA 250/REF RV-1;1000;;;;S;2000-00301913-00050347012000;PF - ADRIANO WUNDER - JOIÁ/RS;MONT;1010;;AT-RV
330000529;SILO PLANO 6022/REF SA-1;1000;;;;S;2000-00100035-88301155002233;PJ - MOINHO CRUZEIRO - OLINDA/PE;MONT;1010;;AT-SL
330000530;SECADOR ADS 40R/REF SC-2;1000;;;;S;2000-00300060-00002840791625;PF - SERGIO OKADA - CARANDAI/MG;MONT;1010;;AT-SC
330000531;MAQUINA DE LIMPEZA SCS 240/REF PL-1;1000;;;;S;2000-00100598-04294897001560;PJ - SINAGRO - QUERENCIA/MT;MONT;1010;;AT-ML
330000532;SILO PLANO 9018/REF SA-1;1000;;;;S;2000-00300507-00030771935072;PF - CELSO FRIES - MINEIROS/MG;MONT;1010;;AT-SL
330000533;CORREIA TRANSPORTADORA 24/REF CT-6;1000;;;;S;2000-00101180-01982131000265;PJ - AGROPECUÁRIA LOCKS- CASEARA/TO;MONT;1010;;AT-CT
330000534;ROSCA VARREDORA 250/REF RV-1;1000;;;;S;2000-00100598-04294897001560;PJ - SINAGRO - QUERENCIA/MT;MONT;1010;;AT-RV
330000535;CANALIZAÇÃO/REF CN-1;1000;;;;S;2000-00300946-00058646507068;PF - DANIEL CEOLIN - JOIA/RS;MONT;1010;;AT-CN
330000536;MAQUINA DE LIMPEZA ML 60/REF ML-1;1000;;;;S;2000-00400351-99999999999999;EX - LIMA INGENIERIAV  - LIMA/PE;MONT;1010;;AT-ML
330000537;SILO PLANO 4212/REF SA-1;1000;;;;S;2000-00102761-07960133000159;PJ - LAUDELINO PIMENTA - PARANAPANEMA/SP;MONT;1010;;AT-SL
330000538;MAQUINA DE LIMPEZA ML 120/REF ML-2;1000;;;;S;2000-00101744-97168033000187;PJ - FELICE - SÃO PEDRO DO SUL/RS;MONT;1010;;AT-ML
330000539;SILO PLANO 7221/REF SA-1;1000;;;;S;2000-00301658-00047415070178;PF - VLADEMIR TAVARES - DIAMANTINO/MT;MONT;1010;;AT-SL
330000540;MAQUINA DE LIMPEZA PPLC 160/REF ML-1;1000;;;;S;2000-00301635-00046846484191;PF - ADEMIR HECK - NOVA MUTUM/MT;MONT;1010;;AT-ML
330000541;ELEVADOR AGRICOLA EA-3/REF E-1;1000;;;;S;2000-00104091-05360301000220;PJ - BOTTEGA - BOA VISTA DO CADEADO/RS;MONT;1010;;AT-EA
330000542;TCRA 315/REF TC-1;1000;;;;S;2000-00300489-00030364973072;PF - MARIANGELA HICKMANN - DIL.AGUIAR/RS;MONT;1010;;AT-TC
330000543;SILO PLANO 7222/REF SA-4;1000;;;;S;2000-00301695-00046229906015;PF - MARCELINO MINGORI - FOR R.PRETO/BA;MONT;1010;;AT-SL
330000544;SILO ELEVADO 2412/REF SL-1;1000;;;;S;2000-00100564-00080671003125;PJ - CARAMURU - AGUA BOA/MT;MONT;1010;;AT-SELV
330000545;SILO PLANO 7221/REF SA-6;1000;;;;S;2000-00300326-00021062803000;PF - OSCAR CERVI - CAM NOV PARECIS/MT;MONT;1010;;AT-SL
330000546;SECADOR ADS 150 DR/REF SC-1;1000;;;;S;2000-00102756-50290329000960;PJ - GRANOL - OSVALDO CRUZ/SP;MONT;1010;;AT-SC
330000547;MAQUINA DE LIMPEZA SCS 170/REF ML-3;1000;;;;S;2000-00101026-09558265000184;PJ - BRAUNER E FILHOS - BANDEIRANTES/MS;MONT;1010;;AT-ML
330000548;SILO PLANO 7217/REF SA-1;1000;;;;S;2000-00100632-50290329006143;PJ - GRANOL - CACHOEIRA DO SUL/RS;MONT;1010;;AT-SL
330000549;SECADOR ADS 80R/REF SEC-1;1000;;;;S;2000-00300001-00000041721080;PF - FELIPE VENDRUSCULO - S MIGUE MIS/RS;MONT;1010;;AT-SC
330000550;TCRA 250/REF TC-2;1000;;;;S;2000-00301038-00069804478900;PF - MARCOS FAVORETO - STA C MONTE C/PR;MONT;1010;;AT-TC
330000551;SILO PLANO 6020/REF SA-1;1000;;;;S;2000-00103878-60906724000635;PJ - COOP HOLAMBRA - AVARÉ/SP;MONT;1010;;AT-SL
330000552;SECADOR KOMPACT 30/REF SC-1;1000;;;;S;2000-00300498-00030618185968;PF - JOSE VAARWERK - PIRAI DO SUL/PR;MONT;1010;;AT-SC
330000553;MAQUINA DE LIMPEZA ML 120/REF PL-1;1000;;;;S;2000-00103780-97663728001700;PJ - COTRISOJA - VICTOR GRAEFF/RS;MONT;1010;;AT-ML
